ID;nps_question;csat_atendimento;csat_ambiente;csat_qualidade;date;city
ID541;6;5;4;1;29/11/2023;Bauru
ID542;4;3;4;2;25/04/2023;Piracicaba
ID543;3;2;5;1;05/11/2023;Marilia
ID544;3;4;2;1;18/05/2023;Ribeirao Preto
ID545;1;3;3;4;09/02/2023;Bauru
ID546;7;3;3;5;26/09/2023;Piracicaba
ID547;5;3;5;4;27/03/2023;Marilia
ID548;7;3;1;2;07/06/2023;Ribeirao Preto
ID549;9;1;5;2;25/10/2023;Bauru
ID550;9;2;5;4;02/11/2023;Piracicaba
ID551;8;1;3;4;09/11/2023;Marilia
ID552;1;3;1;3;22/05/2023;Ribeirao Preto
ID553;5;1;2;1;07/12/2023;Bauru
ID554;5;1;2;3;25/11/2023;Piracicaba
ID555;8;5;2;2;02/07/2023;Marilia
ID556;2;4;2;4;20/11/2023;Ribeirao Preto
ID557;6;2;5;1;02/07/2023;Bauru
ID558;2;4;5;2;19/05/2023;Piracicaba
ID559;4;3;5;4;02/09/2023;Marilia
ID560;10;1;1;4;23/08/2023;Ribeirao Preto
ID561;7;3;1;2;07/04/2023;Bauru
ID562;6;2;5;2;17/05/2023;Piracicaba
ID563;8;5;5;4;17/11/2023;Marilia
ID564;1;5;3;5;01/06/2023;Ribeirao Preto
ID565;8;4;5;3;12/03/2023;Bauru
ID566;5;5;2;2;14/03/2023;Piracicaba
ID567;9;4;4;4;09/11/2023;Marilia
ID568;8;5;3;5;10/06/2023;Ribeirao Preto
ID569;10;3;2;3;10/06/2023;Bauru
ID570;4;1;5;5;19/05/2023;Piracicaba
ID571;9;2;2;4;27/02/2023;Marilia
ID572;9;3;1;5;27/01/2023;Ribeirao Preto
ID573;4;4;4;2;16/03/2023;Bauru
ID574;3;5;3;1;20/10/2023;Piracicaba
ID575;7;2;5;3;19/08/2023;Marilia
ID576;4;3;2;3;18/11/2023;Ribeirao Preto
ID577;8;2;4;4;11/04/2023;Bauru
ID578;8;1;5;5;07/05/2023;Piracicaba
ID579;5;2;2;2;07/09/2023;Marilia
ID580;5;2;4;1;07/05/2023;Ribeirao Preto
ID581;8;2;4;1;18/08/2023;Bauru
ID582;6;4;3;5;05/01/2023;Piracicaba
ID583;4;2;2;2;02/04/2023;Marilia
ID584;3;4;5;2;28/11/2023;Ribeirao Preto
ID585;10;1;2;1;30/10/2023;Bauru
ID586;7;2;1;1;08/02/2023;Piracicaba
ID587;5;5;5;5;22/07/2023;Marilia
ID588;8;5;3;1;23/04/2023;Ribeirao Preto
ID589;9;3;2;5;23/11/2023;Bauru
ID590;10;2;4;2;29/10/2023;Piracicaba
ID591;3;2;1;1;27/07/2023;Marilia
ID592;10;3;1;4;03/05/2023;Ribeirao Preto
ID593;8;4;1;5;09/11/2023;Bauru
ID594;3;5;2;1;11/02/2023;Piracicaba
ID595;2;5;2;2;03/04/2023;Marilia
ID596;10;1;2;4;06/06/2023;Ribeirao Preto
ID597;8;1;1;4;29/06/2023;Bauru
ID598;10;3;5;3;10/04/2023;Piracicaba
ID599;7;5;2;4;28/11/2023;Marilia
ID600;7;4;5;5;21/11/2023;Ribeirao Preto
ID601;6;1;5;3;28/05/2023;Bauru
ID602;1;4;5;1;16/08/2023;Piracicaba
ID603;4;2;4;2;29/07/2023;Marilia
ID604;1;3;3;3;04/12/2023;Ribeirao Preto
ID605;5;2;1;3;22/07/2023;Bauru
ID606;10;1;1;3;25/12/2023;Piracicaba
ID607;10;2;4;5;28/09/2023;Marilia
ID608;2;2;2;2;20/01/2023;Ribeirao Preto
ID609;7;3;4;1;16/05/2023;Bauru
ID610;8;1;5;1;19/12/2023;Piracicaba
ID611;3;4;3;5;15/07/2023;Marilia
ID612;2;4;1;4;12/05/2023;Ribeirao Preto
ID613;6;5;4;2;29/09/2023;Bauru
ID614;3;4;3;1;14/05/2023;Piracicaba
ID615;9;3;3;1;06/08/2023;Marilia
ID616;7;1;1;3;10/10/2023;Ribeirao Preto
ID617;9;2;1;1;24/02/2023;Bauru
ID618;6;5;1;3;17/11/2023;Piracicaba
ID619;8;1;2;3;31/07/2023;Marilia
ID620;9;5;3;2;28/12/2023;Ribeirao Preto
ID621;5;1;5;4;13/02/2023;Bauru
ID622;7;1;2;4;08/07/2023;Piracicaba
ID623;9;3;3;3;21/12/2023;Marilia
ID624;2;1;5;4;14/07/2023;Ribeirao Preto
ID625;8;1;1;2;31/10/2023;Bauru
ID626;9;4;1;5;08/06/2023;Piracicaba
ID627;8;4;4;1;21/05/2023;Marilia
ID628;4;1;3;1;26/02/2023;Ribeirao Preto
ID629;7;4;2;4;27/11/2023;Bauru
ID630;8;3;2;1;19/12/2023;Piracicaba
ID631;2;2;4;1;08/11/2023;Marilia
ID632;6;3;4;2;16/02/2023;Ribeirao Preto
ID633;1;2;3;4;28/10/2023;Bauru
ID634;10;1;1;4;18/07/2023;Piracicaba
ID635;6;2;1;3;28/01/2023;Marilia
ID636;5;2;4;1;02/04/2023;Ribeirao Preto
ID637;10;1;5;4;06/06/2023;Bauru
ID638;9;2;2;3;18/04/2023;Piracicaba
ID639;2;5;2;5;22/09/2023;Marilia
ID640;3;3;5;3;07/01/2023;Ribeirao Preto
ID641;3;1;3;4;06/11/2023;Bauru
ID642;2;4;2;4;22/07/2023;Piracicaba
ID643;10;1;4;2;08/11/2023;Marilia
ID644;8;1;4;5;28/06/2023;Ribeirao Preto
ID645;8;3;1;1;17/10/2023;Bauru
ID646;2;2;1;3;10/03/2023;Piracicaba
ID647;6;1;5;4;13/09/2023;Marilia
ID648;7;4;1;5;25/04/2023;Ribeirao Preto
ID649;1;5;3;2;22/02/2023;Bauru
ID650;7;2;4;2;29/09/2023;Piracicaba
ID651;8;4;5;2;16/06/2023;Marilia
ID652;6;3;5;2;18/07/2023;Ribeirao Preto
ID653;10;5;2;5;12/08/2023;Bauru
ID654;1;3;1;2;17/07/2023;Piracicaba
ID655;7;5;4;2;23/09/2023;Marilia
ID656;7;3;5;1;21/10/2023;Ribeirao Preto
ID657;3;4;1;5;30/05/2023;Bauru
ID658;1;4;4;5;12/08/2023;Piracicaba
ID659;8;3;3;4;18/09/2023;Marilia
ID660;10;1;1;4;13/04/2023;Ribeirao Preto
ID661;1;5;4;4;20/03/2023;Bauru
ID662;1;5;5;1;23/02/2023;Piracicaba
ID663;2;5;3;2;07/02/2023;Marilia
ID664;2;1;1;1;27/01/2023;Ribeirao Preto
ID665;4;5;2;3;07/10/2023;Bauru
ID666;10;3;3;3;07/10/2023;Piracicaba
ID667;10;5;4;1;31/12/2023;Marilia
ID668;5;5;4;5;17/06/2023;Ribeirao Preto
ID669;9;4;5;2;30/08/2023;Bauru
ID670;3;3;3;3;27/06/2023;Piracicaba
ID671;7;1;4;4;13/06/2023;Marilia
ID672;7;5;4;3;13/10/2023;Ribeirao Preto
ID673;2;3;2;5;15/11/2023;Bauru
ID674;2;2;2;4;29/06/2023;Piracicaba
ID675;5;5;3;3;10/03/2023;Marilia
ID676;8;4;1;1;11/09/2023;Ribeirao Preto
ID677;4;4;2;4;26/12/2023;Bauru
ID678;4;3;2;4;24/07/2023;Piracicaba
ID679;7;2;5;1;20/04/2023;Marilia
ID680;10;3;4;3;06/02/2023;Ribeirao Preto
ID681;5;4;4;5;26/12/2023;Bauru
ID682;2;3;5;2;21/05/2023;Piracicaba
ID683;2;1;4;5;26/09/2023;Marilia
ID684;3;5;5;5;30/12/2023;Ribeirao Preto
ID685;6;4;3;2;19/06/2023;Bauru
ID686;2;3;3;4;12/11/2023;Piracicaba
ID687;10;2;2;2;09/01/2023;Marilia
ID688;9;4;1;5;03/02/2023;Ribeirao Preto
ID689;3;1;3;3;08/09/2023;Bauru
ID690;6;3;1;1;29/09/2023;Piracicaba
ID691;3;5;1;2;25/11/2023;Marilia
ID692;8;2;3;4;29/04/2023;Ribeirao Preto
ID693;1;2;3;3;05/09/2023;Bauru
ID694;2;5;3;1;27/11/2023;Piracicaba
ID695;5;5;2;4;25/05/2023;Marilia
ID696;5;1;4;1;14/08/2023;Ribeirao Preto
ID697;4;3;1;3;27/03/2023;Bauru
ID698;7;1;1;2;07/11/2023;Piracicaba
ID699;3;4;5;5;01/08/2023;Marilia
ID700;10;5;2;3;02/12/2023;Ribeirao Preto
ID701;7;2;5;2;04/02/2023;Bauru
ID702;10;1;4;4;28/11/2023;Piracicaba
ID703;7;2;4;2;17/11/2023;Marilia
ID704;2;3;3;4;13/09/2023;Ribeirao Preto
ID705;2;5;1;5;03/05/2023;Bauru
ID706;2;5;5;4;24/07/2023;Piracicaba
ID707;3;4;2;2;07/08/2023;Marilia
ID708;8;1;1;2;04/05/2023;Ribeirao Preto
ID709;9;4;2;2;26/01/2023;Bauru
ID710;1;4;5;5;02/04/2023;Piracicaba
ID711;7;3;2;1;03/05/2023;Marilia
ID712;8;3;4;3;24/07/2023;Ribeirao Preto
ID713;1;5;1;2;10/05/2023;Bauru
ID714;9;5;4;4;02/11/2023;Piracicaba
ID715;3;4;5;2;22/11/2023;Marilia
ID716;9;5;2;3;08/02/2023;Ribeirao Preto
ID717;2;4;4;2;21/07/2023;Bauru
ID718;4;5;5;2;10/12/2023;Piracicaba
ID719;8;5;2;5;17/12/2023;Marilia
ID720;4;1;2;4;10/12/2023;Ribeirao Preto
ID721;2;4;3;1;27/07/2023;Bauru
ID722;6;1;2;4;20/12/2023;Piracicaba
ID723;3;2;2;3;19/09/2023;Marilia
ID724;7;1;4;1;15/07/2023;Ribeirao Preto
ID725;3;3;5;4;19/10/2023;Bauru
ID726;7;3;3;3;12/08/2023;Piracicaba
ID727;7;5;4;4;16/04/2023;Marilia
ID728;7;4;2;5;24/09/2023;Ribeirao Preto
ID729;7;2;1;4;02/12/2023;Bauru
ID730;8;2;5;2;01/05/2023;Piracicaba
ID731;8;5;4;2;06/12/2023;Marilia
ID732;1;1;5;4;11/07/2023;Ribeirao Preto
ID733;5;3;1;2;22/05/2023;Bauru
ID734;9;3;1;1;15/07/2023;Piracicaba
ID735;1;5;3;2;21/07/2023;Marilia
ID736;6;3;2;5;30/12/2023;Ribeirao Preto
ID737;9;3;3;3;13/05/2023;Bauru
ID738;10;4;2;2;30/07/2023;Piracicaba
ID739;10;2;3;5;14/01/2023;Marilia
ID740;8;1;3;5;04/11/2023;Ribeirao Preto
ID741;8;3;5;1;25/09/2023;Bauru
ID742;7;2;1;5;14/07/2023;Piracicaba
ID743;7;1;3;3;28/01/2023;Marilia
ID744;1;4;4;4;04/07/2023;Ribeirao Preto
ID745;10;1;4;1;11/02/2023;Bauru
ID746;9;3;4;3;04/11/2023;Piracicaba
ID747;8;3;2;2;10/03/2023;Marilia
ID748;3;5;4;3;09/12/2023;Ribeirao Preto
ID749;8;5;1;3;19/07/2023;Bauru
ID750;6;2;1;5;12/08/2023;Piracicaba
ID751;1;1;3;3;07/11/2023;Marilia
ID752;4;4;2;5;16/04/2023;Ribeirao Preto
ID753;3;4;3;2;18/09/2023;Bauru
ID754;5;4;4;3;14/06/2023;Piracicaba
ID755;7;3;2;3;14/08/2023;Marilia
ID756;2;5;3;5;30/11/2023;Ribeirao Preto
ID757;8;4;5;2;24/07/2023;Bauru
ID758;8;1;1;5;23/08/2023;Piracicaba
ID759;4;3;1;3;20/06/2023;Marilia
ID760;8;2;4;2;07/10/2023;Ribeirao Preto
ID761;10;3;3;5;09/01/2023;Bauru
ID762;6;1;3;2;05/08/2023;Piracicaba
ID763;2;2;2;5;13/07/2023;Marilia
ID764;1;5;1;1;25/05/2023;Ribeirao Preto
ID765;9;1;1;1;09/02/2023;Bauru
ID766;3;4;2;5;21/01/2023;Piracicaba
ID767;5;1;4;4;07/11/2023;Marilia
ID768;5;4;3;5;27/06/2023;Ribeirao Preto
ID769;9;3;5;2;23/08/2023;Bauru
ID770;4;3;5;4;31/05/2023;Piracicaba
ID771;10;4;4;1;24/12/2023;Marilia
ID772;3;1;1;1;16/06/2023;Ribeirao Preto
ID773;3;3;3;5;13/12/2023;Bauru
ID774;6;1;4;1;30/10/2023;Piracicaba
ID775;10;5;3;5;12/06/2023;Marilia
ID776;4;2;2;4;16/02/2023;Ribeirao Preto
ID777;7;3;1;4;17/09/2023;Bauru
ID778;9;1;5;4;11/08/2023;Piracicaba
ID779;3;1;3;3;07/09/2023;Marilia
ID780;6;2;1;3;25/10/2023;Ribeirao Preto
ID781;5;1;1;4;06/02/2023;Bauru
ID782;9;5;4;4;27/09/2023;Piracicaba
ID783;4;2;4;1;26/03/2023;Marilia
ID784;3;1;4;5;04/07/2023;Ribeirao Preto
ID785;7;4;2;4;03/11/2023;Bauru
ID786;4;3;4;3;03/06/2023;Piracicaba
ID787;5;5;4;1;29/11/2023;Marilia
ID788;8;5;2;2;22/11/2023;Ribeirao Preto
ID789;7;1;3;5;13/08/2023;Bauru
ID790;8;1;2;5;03/04/2023;Piracicaba
ID791;6;4;1;3;03/05/2023;Marilia
ID792;8;4;2;5;27/02/2023;Ribeirao Preto
ID793;7;5;3;5;27/01/2023;Bauru
ID794;1;4;4;5;09/07/2023;Piracicaba
ID795;6;5;3;4;31/03/2023;Marilia
ID796;10;5;1;2;07/03/2023;Ribeirao Preto
ID797;6;2;4;2;12/04/2023;Bauru
ID798;10;4;1;5;22/11/2023;Piracicaba
ID799;4;4;2;1;24/06/2023;Marilia
ID800;9;4;1;4;12/02/2023;Ribeirao Preto
ID801;9;2;3;1;13/10/2023;Bauru
ID802;10;2;2;5;21/10/2023;Piracicaba
ID803;4;4;1;3;26/02/2023;Marilia
ID804;5;5;3;2;20/05/2023;Ribeirao Preto
ID805;9;3;2;3;16/06/2023;Bauru
ID806;3;2;3;4;23/04/2023;Piracicaba
ID807;3;1;2;5;06/10/2023;Marilia
ID808;2;1;2;5;22/08/2023;Ribeirao Preto
ID809;7;4;3;1;25/05/2023;Bauru
ID810;1;4;3;4;24/04/2023;Piracicaba
ID811;3;4;5;3;16/07/2023;Marilia
ID812;7;5;3;4;25/07/2023;Ribeirao Preto
ID813;2;5;1;3;01/05/2023;Bauru
ID814;9;5;4;1;02/01/2023;Piracicaba
ID815;5;3;4;2;12/08/2023;Marilia
ID816;1;1;3;3;04/05/2023;Ribeirao Preto
ID817;10;2;3;5;04/01/2023;Bauru
ID818;9;5;3;3;11/08/2023;Piracicaba
ID819;9;3;5;1;24/11/2023;Marilia
ID820;7;1;2;5;18/01/2023;Ribeirao Preto
ID821;2;4;5;4;06/10/2023;Bauru
ID822;8;1;2;3;27/02/2023;Piracicaba
ID823;7;2;1;5;13/01/2023;Marilia
ID824;6;3;1;1;14/11/2023;Ribeirao Preto
ID825;7;5;1;4;22/02/2023;Bauru
ID826;10;1;1;2;24/02/2023;Piracicaba
ID827;2;2;2;2;13/02/2023;Marilia
ID828;2;4;1;5;22/11/2023;Ribeirao Preto
ID829;5;4;4;5;27/09/2023;Bauru
ID830;7;4;5;5;16/05/2023;Piracicaba
ID831;10;3;1;1;19/04/2023;Marilia
ID832;9;1;2;1;29/11/2023;Ribeirao Preto
ID833;7;4;1;4;03/08/2023;Bauru
ID834;6;4;3;3;16/03/2023;Piracicaba
ID835;4;4;2;2;15/02/2023;Marilia
ID836;3;2;5;5;22/02/2023;Ribeirao Preto
ID837;3;5;5;5;16/12/2023;Bauru
ID838;10;1;1;4;27/10/2023;Piracicaba
ID839;2;5;1;5;11/02/2023;Marilia
ID840;3;1;5;1;10/09/2023;Ribeirao Preto
ID841;1;2;5;4;11/11/2023;Bauru
ID842;1;1;5;4;24/11/2023;Piracicaba
ID843;1;4;1;1;20/09/2023;Marilia
ID844;4;3;4;1;01/10/2023;Ribeirao Preto
ID845;3;2;2;4;14/08/2023;Bauru
ID846;2;2;2;5;18/04/2023;Piracicaba
ID847;7;3;2;5;03/12/2023;Marilia
ID848;2;5;2;5;26/05/2023;Ribeirao Preto
ID849;2;1;3;3;30/01/2023;Bauru
ID850;7;2;1;3;04/08/2023;Piracicaba
ID851;10;1;5;5;13/01/2023;Marilia
ID852;4;2;5;2;31/01/2023;Ribeirao Preto
ID853;4;2;4;3;10/01/2023;Bauru
ID854;8;3;2;5;30/08/2023;Piracicaba
ID855;9;4;1;3;31/10/2023;Marilia
ID856;3;5;2;4;02/08/2023;Ribeirao Preto
ID857;9;4;3;5;28/10/2023;Bauru
ID858;3;2;1;3;09/01/2023;Piracicaba
ID859;6;1;2;2;13/12/2023;Marilia
ID860;5;5;3;1;05/08/2023;Ribeirao Preto
ID861;2;2;1;1;01/01/2023;Bauru
ID862;6;2;1;5;04/08/2023;Piracicaba
ID863;1;2;3;4;27/07/2023;Marilia
ID864;5;5;5;3;11/04/2023;Ribeirao Preto
ID865;3;1;1;1;05/05/2023;Bauru
ID866;3;2;1;5;04/07/2023;Piracicaba
ID867;3;5;3;4;12/12/2023;Marilia
ID868;6;3;1;5;01/08/2023;Ribeirao Preto
ID869;9;4;2;2;19/07/2023;Bauru
ID870;3;3;3;4;26/04/2023;Piracicaba
ID871;2;3;5;5;06/03/2023;Marilia
ID872;5;2;4;2;15/02/2023;Ribeirao Preto
ID873;5;2;2;4;11/09/2023;Bauru
ID874;7;5;1;2;30/07/2023;Piracicaba
ID875;2;1;2;5;30/01/2023;Marilia
ID876;8;4;1;5;21/06/2023;Ribeirao Preto
ID877;7;3;2;4;08/09/2023;Bauru
ID878;7;5;5;2;18/04/2023;Piracicaba
ID879;8;4;5;2;16/09/2023;Marilia
ID880;5;3;2;3;09/05/2023;Ribeirao Preto
ID881;2;1;2;4;07/05/2023;Bauru
ID882;3;3;5;5;26/01/2023;Piracicaba
ID883;9;3;5;5;16/12/2023;Marilia
ID884;3;1;5;3;18/02/2023;Ribeirao Preto
ID885;3;1;5;5;11/01/2023;Bauru
ID886;5;2;4;1;15/10/2023;Piracicaba
ID887;7;3;5;4;03/10/2023;Marilia
ID888;8;4;3;1;28/02/2023;Ribeirao Preto
ID889;10;4;5;1;02/11/2023;Bauru
ID890;4;2;4;3;17/09/2023;Piracicaba
ID891;3;1;2;4;28/12/2023;Marilia
ID892;7;1;1;4;07/05/2023;Ribeirao Preto
ID893;8;2;2;4;11/08/2023;Bauru
ID894;1;5;1;1;26/06/2023;Piracicaba
ID895;7;2;4;3;10/01/2023;Marilia
ID896;9;5;3;5;08/12/2023;Ribeirao Preto
ID897;3;2;2;4;21/02/2023;Bauru
ID898;10;4;3;4;04/08/2023;Piracicaba
ID899;6;5;1;5;03/11/2023;Marilia
ID900;4;3;1;4;13/04/2023;Ribeirao Preto
ID901;9;4;2;4;18/12/2023;Bauru
ID902;5;2;5;1;15/01/2023;Piracicaba
ID903;9;4;5;2;18/01/2023;Marilia
ID904;9;4;3;3;19/12/2023;Ribeirao Preto
ID905;5;4;1;1;17/08/2023;Bauru
ID906;6;5;1;4;02/06/2023;Piracicaba
ID907;6;2;5;2;10/02/2023;Marilia
ID908;6;4;5;4;11/06/2023;Ribeirao Preto
ID909;8;2;2;2;08/01/2023;Bauru
ID910;4;1;1;5;02/07/2023;Piracicaba
ID911;8;1;2;1;14/05/2023;Marilia
ID912;7;5;3;3;03/01/2023;Ribeirao Preto
ID913;7;1;5;4;07/04/2023;Bauru
ID914;5;2;3;4;29/08/2023;Piracicaba
ID915;8;5;5;4;26/01/2023;Marilia
ID916;1;3;3;2;13/10/2023;Ribeirao Preto
ID917;7;1;4;1;31/03/2023;Bauru
ID918;10;4;3;2;01/08/2023;Piracicaba
ID919;7;5;1;4;09/11/2023;Marilia
ID920;5;1;2;3;16/01/2023;Ribeirao Preto
ID921;1;5;5;1;28/01/2023;Bauru
ID922;7;5;1;5;10/01/2023;Piracicaba
ID923;7;2;3;4;08/12/2023;Marilia
ID924;3;4;2;5;11/08/2023;Ribeirao Preto
ID925;3;3;1;1;10/11/2023;Bauru
ID926;9;2;1;1;18/09/2023;Piracicaba
ID927;1;1;2;1;06/10/2023;Marilia
ID928;9;1;1;1;22/03/2023;Ribeirao Preto
ID929;7;4;1;1;06/01/2023;Bauru
ID930;6;2;2;4;19/08/2023;Piracicaba
ID931;1;3;5;5;11/02/2023;Marilia
ID932;8;2;1;5;07/03/2023;Ribeirao Preto
ID933;5;2;3;1;08/02/2023;Bauru
ID934;10;1;3;2;10/03/2023;Piracicaba
ID935;9;2;2;1;21/07/2023;Marilia
ID936;5;3;5;2;16/11/2023;Ribeirao Preto
ID937;3;1;3;2;28/07/2023;Bauru
ID938;1;3;3;3;13/05/2023;Piracicaba
ID939;6;3;1;2;25/09/2023;Marilia
ID940;4;5;2;5;04/07/2023;Ribeirao Preto
ID941;8;4;5;4;19/11/2023;Bauru
ID942;9;2;1;2;21/08/2023;Piracicaba
ID943;9;1;2;2;07/07/2023;Marilia
ID944;8;1;1;3;15/09/2023;Ribeirao Preto
ID945;7;2;4;3;29/05/2023;Bauru
ID946;4;5;4;4;09/08/2023;Piracicaba
ID947;8;3;1;5;10/01/2023;Marilia
ID948;5;4;1;2;14/09/2023;Ribeirao Preto
ID949;1;5;2;3;07/04/2023;Bauru
ID950;1;4;4;2;30/07/2023;Piracicaba
ID951;5;5;2;5;17/05/2023;Marilia
ID952;3;2;1;1;24/01/2023;Ribeirao Preto
ID953;4;2;1;1;30/07/2023;Bauru
ID954;3;2;5;1;14/09/2023;Piracicaba
ID955;2;1;4;1;14/06/2023;Marilia
ID956;10;5;2;3;03/05/2023;Ribeirao Preto
ID957;3;3;1;4;09/12/2023;Bauru
ID958;10;2;3;3;30/06/2023;Piracicaba
ID959;5;4;2;2;17/01/2023;Marilia
ID960;8;3;4;4;12/07/2023;Ribeirao Preto
ID961;1;5;1;5;17/11/2023;Bauru
ID962;5;5;2;2;12/04/2023;Piracicaba
ID963;3;5;2;3;29/12/2023;Marilia
ID964;6;4;3;3;26/03/2023;Ribeirao Preto
ID965;2;2;1;1;23/06/2023;Bauru
ID966;1;3;2;3;27/05/2023;Piracicaba
ID967;7;5;3;1;24/08/2023;Marilia
ID968;1;5;2;5;05/11/2023;Ribeirao Preto
ID969;8;4;2;1;30/07/2023;Bauru
ID970;3;5;4;5;20/07/2023;Piracicaba
ID971;2;2;3;5;10/09/2023;Marilia
ID972;10;5;4;4;19/09/2023;Ribeirao Preto
ID973;3;5;1;4;07/02/2023;Bauru
ID974;5;2;5;4;04/10/2023;Piracicaba
ID975;8;5;1;5;06/08/2023;Marilia
ID976;1;1;2;1;02/07/2023;Ribeirao Preto
ID977;2;5;4;2;30/05/2023;Bauru
ID978;4;2;5;5;27/01/2023;Piracicaba
ID979;7;5;1;4;08/07/2023;Marilia
ID980;5;5;3;1;19/06/2023;Ribeirao Preto
ID981;10;3;4;5;09/11/2023;Bauru
ID982;4;1;1;2;02/07/2023;Piracicaba
ID983;8;2;1;3;14/08/2023;Marilia
ID984;1;3;3;3;18/12/2023;Ribeirao Preto
ID985;5;2;5;3;09/07/2023;Bauru
ID986;7;1;5;5;03/03/2023;Piracicaba
ID987;6;5;4;1;31/08/2023;Marilia
ID988;10;3;1;1;07/10/2023;Ribeirao Preto
ID989;1;4;3;2;05/02/2023;Bauru
ID990;10;2;4;3;30/11/2023;Piracicaba
ID991;7;5;4;5;15/03/2023;Marilia
ID992;2;4;2;4;13/08/2023;Ribeirao Preto
ID993;10;2;4;4;11/04/2023;Bauru
ID994;5;3;5;3;07/05/2023;Piracicaba
ID995;3;3;5;3;08/11/2023;Marilia
ID996;2;2;4;3;25/07/2023;Ribeirao Preto
ID997;6;4;2;2;30/06/2023;Bauru
ID998;2;5;5;2;02/08/2023;Piracicaba
ID999;3;5;3;1;17/03/2023;Marilia
ID1000;3;3;5;2;04/07/2023;Ribeirao Preto
ID1001;4;2;5;5;25/09/2023;Bauru
ID1002;9;5;1;1;26/05/2023;Piracicaba
ID1003;5;3;5;4;06/09/2023;Marilia
ID1004;2;2;5;2;14/09/2023;Ribeirao Preto
ID1005;9;4;4;3;15/07/2023;Bauru
ID1006;1;1;5;5;04/12/2023;Piracicaba
ID1007;7;2;4;3;19/06/2023;Marilia
ID1008;1;1;2;4;13/04/2023;Ribeirao Preto
ID1009;6;5;1;5;25/05/2023;Bauru
ID1010;1;2;5;3;20/09/2023;Piracicaba
ID1011;6;5;1;5;31/10/2023;Marilia
ID1012;8;3;4;3;14/03/2023;Ribeirao Preto
ID1013;10;5;2;3;02/08/2023;Bauru
ID1014;2;5;2;1;09/06/2023;Piracicaba
ID1015;5;5;1;1;20/06/2023;Marilia
ID1016;10;2;5;3;02/07/2023;Ribeirao Preto
ID1017;2;3;5;2;25/01/2023;Bauru
ID1018;5;5;3;5;07/03/2023;Piracicaba
ID1019;3;4;3;1;08/10/2023;Marilia
ID1020;6;2;4;5;20/11/2023;Ribeirao Preto
ID1021;6;2;1;3;15/07/2023;Bauru
ID1022;9;3;3;5;05/08/2023;Piracicaba
ID1023;6;3;1;1;18/07/2023;Marilia
ID1024;4;5;4;5;09/04/2023;Ribeirao Preto
ID1025;2;1;2;2;20/04/2023;Bauru
ID1026;7;3;2;2;14/05/2023;Piracicaba
ID1027;9;5;3;2;08/02/2023;Marilia
ID1028;4;4;4;2;12/07/2023;Ribeirao Preto
ID1029;1;1;2;4;10/09/2023;Bauru
ID1030;8;1;4;4;09/04/2023;Piracicaba
ID1031;3;4;4;3;13/12/2023;Marilia
ID1032;9;5;5;2;26/07/2023;Ribeirao Preto
ID1033;6;1;5;1;15/07/2023;Bauru
ID1034;3;1;5;2;21/11/2023;Piracicaba
ID1035;3;3;5;1;25/07/2023;Marilia
ID1036;4;3;2;3;25/11/2023;Ribeirao Preto
ID1037;6;5;2;1;30/08/2023;Bauru
ID1038;2;1;5;5;06/08/2023;Piracicaba
ID1039;7;2;5;4;02/11/2023;Marilia
ID1040;6;3;1;5;31/08/2023;Ribeirao Preto
ID1041;7;3;3;1;25/03/2023;Bauru
ID1042;4;3;5;4;01/06/2023;Piracicaba
ID1043;7;2;2;3;17/06/2023;Marilia
ID1044;10;2;4;4;24/02/2023;Ribeirao Preto
ID1045;4;4;5;1;25/12/2023;Bauru
ID1046;9;4;4;5;28/08/2023;Piracicaba
ID1047;5;4;5;4;25/06/2023;Marilia
ID1048;9;5;2;3;25/08/2023;Ribeirao Preto
ID1049;9;1;4;3;05/01/2023;Bauru
ID1050;3;3;1;4;20/09/2023;Piracicaba
ID1051;1;5;2;5;11/01/2023;Marilia
ID1052;9;3;1;2;06/08/2023;Ribeirao Preto
ID1053;9;3;4;3;17/06/2023;Bauru
ID1054;3;5;2;3;03/05/2023;Piracicaba
ID1055;4;2;5;1;04/06/2023;Marilia
ID1056;7;5;1;5;22/05/2023;Ribeirao Preto
ID1057;9;4;3;2;30/01/2023;Bauru
ID1058;10;3;4;4;10/01/2023;Piracicaba
ID1059;8;5;4;5;10/05/2023;Marilia
ID1060;3;2;1;5;26/06/2023;Ribeirao Preto
ID1061;6;4;2;2;09/10/2023;Bauru
ID1062;1;4;2;2;29/08/2023;Piracicaba
ID1063;9;5;4;1;06/11/2023;Marilia
ID1064;9;2;3;1;14/11/2023;Ribeirao Preto
ID1065;7;1;2;3;13/07/2023;Bauru
ID1066;8;1;1;4;25/04/2023;Piracicaba
ID1067;1;5;1;1;10/05/2023;Marilia
ID1068;10;3;2;4;07/03/2023;Ribeirao Preto
ID1069;8;1;3;4;04/03/2023;Bauru
ID1070;2;1;3;1;07/09/2023;Piracicaba
ID1071;8;2;3;3;19/03/2023;Marilia
ID1072;6;5;3;5;07/01/2023;Ribeirao Preto
ID1073;9;1;4;1;15/07/2023;Bauru
ID1074;2;3;1;4;04/12/2023;Piracicaba
ID1075;7;4;2;2;21/08/2023;Marilia
ID1076;7;3;2;2;01/02/2023;Ribeirao Preto
ID1077;9;3;3;4;17/06/2023;Bauru
ID1078;3;4;5;4;10/06/2023;Piracicaba
ID1079;3;1;5;3;24/12/2023;Marilia
